,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
hybed,0.402165825997,0.457223684141,0.444213220201,0.469022589468,0.537158682194,0.501210679397,0.520571900302,0.579274009214,0.500144022644
poincare,0.357866874776,0.528588765091,0.454297744734,0.441499737692,0.50586921648,0.484413847501,0.514388972613,0.514091618073,0.452916666667
deepwalk2,0.449728841836,0.485151959857,0.503173424382,0.53101145227,0.545847591029,0.536133938206,0.520956403054,0.566534376125,0.599385059385
deepwalk4,0.389004421859,0.48863639025,0.504333825556,0.473242051632,0.496375823617,0.535063668556,0.514802783503,0.579578586425,0.508186086789
deepwalk8,0.342887453844,0.498839001265,0.417817040379,0.396968494282,0.454127744202,0.432705378697,0.492021997583,0.476682082628,0.450304621849
deepwalk16,0.339869281046,0.497023496555,0.359726498076,0.347990189033,0.382747240011,0.358463514613,0.40592474388,0.390557755022,0.36906512605
deepwalk32,0.339869281046,0.547408854327,0.344517884077,0.339805825243,0.341176470588,0.338235294118,0.349811965812,0.347664296488,0.333333333333
deepwalk64,0.339869281046,0.502556219424,0.341666666667,0.339805825243,0.341176470588,0.338235294118,0.346153846154,0.342857142857,0.333333333333
deepwalk128,0.339869281046,0.49809686412,0.341666666667,0.339805825243,0.341176470588,0.338235294118,0.346153846154,0.342857142857,0.333333333333
