,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
hybed,0.0132777082464,0.0124369511955,0.00637575748863,0.00634920634921,0.0078431372549,0.0,0.013886593015,0.0142857142857,0.0266666666667
poincare,0.0,0.0103776349674,0.0111086995913,0.00731841288396,0.00960584212856,0.00957264957265,0.013886593015,0.0190476190476,0.0
deepwalk2,0.0,0.0173459236127,0.0266418785831,0.004375,0.0216717792175,1.85037170771e-17,0.0321642119804,0.0268337758311,1.85037170771e-17
deepwalk4,0.0,0.0264949521942,0.020594367365,0.0,0.0,1.85037170771e-17,0.00911231967139,0.00636363636364,1.85037170771e-17
deepwalk8,0.0,0.0233874937523,0.0215872603715,0.0,0.0,1.85037170771e-17,0.0,0.0,1.85037170771e-17
deepwalk16,0.0,0.0266547261436,0.0196222691283,0.0,0.0,1.85037170771e-17,0.0,0.0,1.85037170771e-17
deepwalk32,0.0,0.0400874822969,0.0231216724064,0.0,0.0,1.85037170771e-17,0.0,0.0,1.85037170771e-17
deepwalk64,0.0,0.0260711113387,0.0155981862007,0.0,0.0,1.85037170771e-17,0.0,0.0,1.85037170771e-17
deepwalk128,0.0,0.0254347245184,0.0207816595513,0.0,0.0,1.85037170771e-17,0.0,0.0,1.85037170771e-17
