,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
hybed,0.00943753467203,0.0110076959814,0.0136508637423,0.013007443793,0.0186073955327,0.0158048351487,0.02106796242,0.0172018286256,0.0335583965766
poincare,0.00435865929216,0.00845876294826,0.00539905834556,0.00483434295516,0.0130358814041,0.00866041480884,0.00895527988819,0.012663244631,0.0209853580223
deepwalk2,0.00281997004166,1.61780883971e-05,0.00345683634834,0.00320155346407,0.00541325969924,0.00349228576134,0.00688132072255,0.00724159439292,0.00906464473994
deepwalk4,0.00427116878647,0.0,0.00338155764982,0.00489820263364,0.00387949295503,0.00440614995444,0.0049096293298,0.00770522361174,0.00588513890623
deepwalk8,0.00480244679151,0.0,0.00324339884547,0.00327354302307,0.00290168160545,0.000103709553509,0.00461181765404,0.00830027276177,0.00867197472159
deepwalk16,0.00618379465922,0.0,0.00358342862694,0.00267589331694,0.00345836802948,0.0,0.0,0.00646717530225,0.0
deepwalk32,0.0040515547854,0.0,0.00369434964595,0.00344288194878,0.00355491835402,0.0,0.0,0.00838851898651,0.0
deepwalk64,0.00528200878535,0.0,0.00504726794592,0.00245026615286,0.00366496975644,0.0,0.0,0.00406811965937,0.0
deepwalk128,0.00414338699507,0.0,0.00341462472632,0.00452025811492,0.00332376069389,0.0,0.0,0.00758618500987,0.0
