,0,1,2,3,4,5,6,7,8,9,train,mean
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepwalk,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.888888888889,0.95
