,0,1,2,3,4,5,6,7,8,9,train,mean
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepwalk,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.944444444444,0.95
