,0,1,2,3,4,5,6,7,8,9,train,mean
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepwalk,1.0,1.0,1.0,1.0,0.75,1.0,0.666666666667,1.0,1.0,1.0,0.941176470588,0.941666666667
