,0,1,2,3,4,5,6,7,8,9,train,mean
deepwalk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.989583333333,1.0
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
