,0,1,2,3,4,5,6,7,8,9,train,mean
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepwalk,0.25,0.5,0.25,0.5,0.75,0.25,1.0,0.666666666667,0.0,0.5,0.676470588235,0.466666666667
