,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
hybed,0.00620942721745,0.00404171055248,0.00809649275231,0.0108754917511,0.013912877321,0.0108444665604,0.010333022692,0.0190864857357,0.0205263389295
poincare,0.00698909273553,0.00655099976416,0.000938088918826,0.00444474505005,0.00500419407203,0.00298170180165,0.00412512747003,0.00609332340696,0.00815866324886
deepwalk2,0.00473471791632,0.0,0.00233058268531,0.00348473467705,0.00427900997478,0.00542245295999,0.0045903022383,0.00848481069582,0.00441868884422
deepwalk4,0.00230910868918,0.0,0.00333327522536,0.00245072664685,0.00366543767448,0.00474184998902,0.00469442109466,0.00529035068481,0.00637187039664
deepwalk8,0.00517990541297,0.0,0.00276778510237,0.00273921488797,0.00280349898841,0.00356474901396,0.00457096207497,0.00563241507072,0.00976118588264
deepwalk16,0.0042780966268,0.0,0.00330821356622,0.00310770392334,0.00413005403589,0.0,0.0,0.00489432333618,0.0
deepwalk32,0.00238167596983,0.0,0.0024403380256,0.00468363170019,0.00492729791405,0.0,0.0,0.00488324189488,0.0
deepwalk64,0.00429685559794,0.0,0.0038692630959,0.00344685579567,0.0034113576263,0.0,0.0,0.00746290250428,0.0
deepwalk128,0.00308359851263,0.0,0.00470260712788,0.00295594390786,0.00162152918641,0.0,0.0,0.00923886374374,0.0
