,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
hybed,0.904345326811,0.904695453879,0.906017388358,0.908643728205,0.905328197781,0.904690481736,0.905162387775,0.901006432665,0.899711643962
poincare,0.904436435169,0.905472490906,0.906731075674,0.910134642859,0.906958947547,0.909159234453,0.909478409261,0.911168835477,0.907792334255
deepwalk2,0.623254723882,0.622409398561,0.630201108545,0.638431422085,0.634807797446,0.628186299434,0.622220930451,0.634886825904,0.650047897984
deepwalk4,0.61672065034,0.634338386589,0.644205712918,0.6448883096,0.645256459055,0.646341651979,0.652164141812,0.646376876895,0.637734293882
deepwalk8,0.623497045614,0.646495373261,0.667976084404,0.684576179281,0.679039462935,0.688618511706,0.691805076051,0.673191502842,0.670448605526
deepwalk16,0.544047226214,0.586523005907,0.606743441926,0.65149469064,0.662455596609,0.66933338987,0.683883606411,0.684662275443,0.68675484189
deepwalk32,0.540358359997,0.511679266458,0.569688856685,0.628344579877,0.637132795695,0.68185484084,0.6979078059,0.703764901963,0.714782395666
deepwalk64,0.492490165286,0.509694506909,0.482191942543,0.515402439474,0.526412165606,0.581861161667,0.578676863094,0.627470101543,0.624458671609
deepwalk128,0.506360417217,0.500660817069,0.469837824759,0.524742618738,0.47705580495,0.516453947622,0.496066099223,0.536196608174,0.537204809437
