,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
hybed,0.00638998732647,0.00310141818889,0.00142536162063,0.00382170069502,0.00242383848078,0.00427862215229,0.00476947933484,0.00951615028746,0.00846300308248
poincare,0.000993281050651,0.00115979925138,0.00231450702363,0.00126172534044,0.00240148421968,0.00450325844227,0.00380361382838,0.00668792391041,0.00750500290516
deepwalk2,0.00429148402981,0.00332858847814,0.00370791162159,0.00454754326303,0.00323894611769,0.00565524313721,0.00937322307299,0.0105713956174,0.0143617657555
deepwalk4,0.00800376836566,0.00400076714403,0.00321806226056,0.00325782787099,0.00549890889032,0.00487929303445,0.00974464145245,0.00593569865259,0.012685135433
deepwalk8,0.010517979776,0.00851575684199,0.00575336168648,0.00315601554177,0.00480741568965,0.00434170331757,0.00709234122027,0.00606217697097,0.0116189275249
deepwalk16,0.0136744368665,0.00920088085936,0.00786924551516,0.00591954551027,0.00621430647072,0.00701680171295,0.0105054853578,0.0091382775323,0.00733357837293
deepwalk32,0.00963917253497,0.0192655195968,0.0066297008167,0.0056745506462,0.00663244794138,0.00717233937144,0.00638985823287,0.0086345357792,0.00950564165185
deepwalk64,0.0222771200588,0.0233713274025,0.0219929215279,0.0087967246662,0.00793665920539,0.00739677869541,0.00884150027704,0.0071629920519,0.0105745039046
deepwalk128,0.0210726937049,0.00641382927993,0.0248384346339,0.010261024673,0.0124454192022,0.0228209170795,0.0170502469284,0.0106779999121,0.0150768965697
