,0,1,2,3,4,5,6,7,8,9,train,mean
logistic,0.971663135593,0.980137711864,0.982256355932,0.971398305085,0.994570974576,0.9765625,0.984126984127,0.989776701641,0.996989600438,0.997263273125,0.995411372096,0.984474554238
hyperbolic,0.97563559322,0.966896186441,0.988347457627,0.960805084746,0.969014830508,0.951536016949,0.971213344095,0.889965025558,0.958401751505,0.946907498632,0.958071278826,0.957872278928
deepwalk,0.458421610169,0.497086864407,0.419491525424,0.494968220339,0.424258474576,0.445974576271,0.444175410277,0.422383642723,0.511220580186,0.475095785441,0.503449493005,0.459307668981
