,0,1,train,mean
deepwalk,0.400248515808,0.394303884972,0.464423873998,0.39727620039
logistic,0.36101625461,0.360167714885,0.904600718431,0.360591984747
hyp embedding,0.166438730853,0.176437744277,0.173528599061,0.171438237565
