,0,1,train,mean
deepwalk,0.392354402429,0.390318118949,0.464423873998,0.391336260689
logistic,0.362264150943,0.359650320994,0.904600718431,0.360957235969
hyp embedding,0.230494014036,0.251213760577,0.258911301464,0.240853887307
