,0,1,train,mean
deepwalk,0.254250755287,0.266364950912,0.380498285944,0.2603078531
logistic,0.228063947612,0.238748293604,0.914384495362,0.233406120608
hyp embedding,0.0609659788765,0.0614899813937,0.0723372489569,0.0612279801351
