,0,1,2,3,4,5,6,7,8,9,train,mean
logistic,0.818181818182,0.818181818182,0.909090909091,0.727272727273,1.0,0.7,0.9,0.9,0.6,1.0,0.904761904762,0.837272727273
deepwalk128,0.363636363636,0.454545454545,0.272727272727,0.636363636364,0.363636363636,0.5,0.4,0.5,0.6,0.6,0.466666666667,0.469090909091
deepwalk16,0.363636363636,0.545454545455,0.454545454545,0.636363636364,0.272727272727,0.4,0.5,0.5,0.6,0.4,0.466666666667,0.467272727273
deepwalk64,0.272727272727,0.272727272727,0.545454545455,0.636363636364,0.636363636364,0.3,0.6,0.4,0.5,0.5,0.466666666667,0.466363636364
deepwalk8,0.545454545455,0.181818181818,0.545454545455,0.454545454545,0.545454545455,0.3,0.4,0.6,0.3,0.7,0.466666666667,0.457272727273
deepwalk4,0.272727272727,0.636363636364,0.636363636364,0.363636363636,0.363636363636,0.5,0.3,0.5,0.6,0.3,0.514285714286,0.447272727273
deepwalk32,0.454545454545,0.454545454545,0.454545454545,0.363636363636,0.545454545455,0.6,0.5,0.4,0.3,0.3,0.466666666667,0.437272727273
deepwalk2,0.181818181818,0.363636363636,0.636363636364,0.272727272727,0.727272727273,0.3,0.6,0.5,0.3,0.4,0.485714285714,0.428181818182
hyperbolic,0.545454545455,0.545454545455,0.272727272727,0.454545454545,0.363636363636,0.2,0.3,0.3,0.3,0.3,0.485714285714,0.358181818182
